source,Rating,ReviewText,PUBLISH_TS,organisation
tripadvisor,4 stars,The hotel was very close to both main train stations. The fact that you cannot check in until 12pm was annoying as I arrived early in the morning by plane and had to wait around to check in. The room was very clean and quiet. The bathroom had a musty/mildew smell though which was offputting. The breakfast was well worth the price.,2011-07-04,ibis chateau-landon
tripadvisor,3 stars,Good location although need to walk a bit with heavy backpack from station. Planned to pay partial room charge by Accor Point but last minute realized unuseable during weekday and during weekend with offer (hotel staff said). Quite disappointing.,2011-06-25,ibis chateau-landon
tripadvisor,3 stars,Just a 15 min walk from the station and 5 mins to the metro. Perfect for what we needed. Typical Ibis clean and comfortable for one night stay. Got a good price on the room so no complaints from me. Plenty of places to eat around we found a great bistro. Would stay again for easy location to transport.,2011-06-22,ibis chateau-landon
tripadvisor,3 stars,unfortunatly paris is now very expensive to even visit on business. Hotel location convenient if arriving from either airport though if raining the walk from gare de nord metro could be unpleasant. Metro near if moving around Paris but dont expect to good a selection of resaurants near hotel. other than that the hotel typical French Ibis but with Parisian staff.,2011-06-20,ibis chateau-landon
tripadvisor,4 stars,"I stayed at this hotel in May with my wife. I booked this hotel because I got a very good offer. We arrived early in the morning and the reception was kind enough to allot us our room. The room was small but it was fine with us since we didnt plan spending most of our time in the hotel. The bed was comfortable but the interiors of the room needed some makeover. The breakfast at the hotel was good.They served cereals,bread,crossaints, curd,fruits and coffee which was very fullfilling. The hotel is located at a very convenient position. You could either use the Chateau Landon metro which was closeby or you could go to Gare du Nord which was about ten mintues walk. There are many Indian restaurants around the place which offer decent food. If you have a late night flight and want to check out in the afternoon you can store your luggage in the lockers at the hotel for a small sum. Overall I would say it is a good budget hotel in Paris.",2011-06-17,ibis chateau-landon
tripadvisor,5 stars,"So pleased we stayed at this Hotel, the location was excellent, just 15 minutes slow stroll from Gare du Nord, and only one corner. Excellent staff on reception, especially Cecile who checked us in and Lounas who answered so many of our queries. He was indispensible and should be promoted by Accor to a senior position at Novotel or Sofitel. Nothing was too muc h trouble. The room allocated by Cecile was larger than our Milan room, so made the five day stay much more relaxed. Would recommend this Hotel . Nearby is Restaurant L'ETOILE du L'EST,, excellent value for money, On Tuesday and Wednesday we ate there for 11 Euro, 3 courses, including wine",2011-06-10,ibis chateau-landon
tripadvisor,3 stars,"The rooms are not state of the art, but they are clean and maintained. The personel was very helpful and nice. But probably the main advantage of this hotel is his location. There are both train stations (EAST and NORTH) in short walking distance. Great, if you have to leave/come early or late. We would stay defenitely again.",2011-06-09,ibis chateau-landon
tripadvisor,5 stars,"This Ibis is very good, rooms were clean and spacious. Staff were friendly and the price was low for central Paris. We stayed here as we arrived into and out of Gare du Nord and the hotel was a 5 minute walk around the corner in an nice suburban area. There was lots of good restaurants and eateries near Gare du Nord we we used and the transport network for getting to and from the CDG airport and the centre of Paris was very well connected. I would highly recommend this hotel for a visit to Paris.",2011-06-03,ibis chateau-landon
tripadvisor,3 stars,"5 minutes to metro, close to the train station, easy to access, classic Ibis style rooms. We wished that the staff were more friendly than French people but unfortunately they lack hospitality. You can not expect more from a 2 star hotel by means of facilities but the staff is terrible. Rooms are a bit noisy because of traffic. No free wireless internet. Heating device is not adequate.",2011-06-02,ibis chateau-landon
tripadvisor,4 stars,"Very clean and quiet room. Good simple hotel for a great sleep. An easy walk from Gare du Nord and easy access into the city. I would recommend for travellers not looking for luxury. I didn't try the breakfast, and made use of the luggage lockers when arriving prior to check-in time.",2011-05-12,ibis chateau-landon
tripadvisor,4 stars,"Excellent hotel for location, convenience and value. Friendly helpful reception who spoke good 'english' when my 'french' failed. Good continental breakfast. Walking distance from Gare de Nord. I thought it's main road lacation would mean it would be noisy, but there was only a little traffic noise. Most important though is that there was no noise intrusion from adjacent rooms.",2011-05-12,ibis chateau-landon
